ID	text,image	text,image	text,image
13195	positive,neutral	positive,neutral	neutral,neutral
13196	neutral,neutral	neutral,neutral	neutral,neutral
13197	neutral,neutral	positive,positive	positive,neutral
13198	neutral,neutral	neutral,neutral	neutral,neutral
13199	neutral,neutral	positive,positive	positive,neutral
13200	positive,positive	positive,negative	positive,positive
13201	neutral,neutral	neutral,neutral	negative,negative
13202	positive,neutral	neutral,neutral	positive,positive
13203	positive,positive	neutral,neutral	neutral,neutral
13204	negative,negative	neutral,neutral	neutral,positive
13205	positive,positive	neutral,neutral	neutral,neutral
13206	neutral,neutral	positive,neutral	neutral,neutral
13207	neutral,negative	positive,neutral	negative,negative
13208	positive,positive	positive,positive	positive,positive
13209	neutral,neutral	neutral,neutral	positive,neutral
13210	negative,negative	neutral,neutral	positive,positive
13211	positive,positive	positive,positive	positive,positive
13212	positive,neutral	neutral,neutral	neutral,neutral
13213	positive,neutral	positive,neutral	neutral,neutral
13214	positive,positive	positive,positive	neutral,positive
13215	neutral,neutral	positive,positive	neutral,neutral
13216	positive,positive	positive,neutral	positive,positive
13217	positive,positive	positive,positive	positive,positive
13218	neutral,positive	neutral,positive	neutral,neutral
13219	positive,neutral	neutral,neutral	positive,positive
13220	negative,neutral	negative,positive	negative,neutral
13221	positive,positive	neutral,neutral	neutral,neutral
13222	neutral,neutral	positive,neutral	neutral,neutral
13223	neutral,neutral	neutral,neutral	neutral,neutral
13224	neutral,neutral	positive,positive	neutral,positive
13225	positive,positive	positive,positive	positive,neutral
13226	neutral,neutral	negative,negative	negative,negative
13227	positive,positive	neutral,neutral	positive,positive
13228	neutral,neutral	positive,neutral	positive,positive
13229	positive,positive	neutral,positive	neutral,neutral
13230	neutral,neutral	neutral,positive	positive,positive
13231	neutral,neutral	neutral,neutral	neutral,neutral
13232	negative,positive	positive,positive	positive,positive
13233	positive,neutral	positive,positive	positive,positive
13234	positive,positive	positive,positive	positive,positive
13235	positive,positive	neutral,neutral	positive,positive
13236	neutral,neutral	neutral,neutral	neutral,neutral
13237	positive,positive	positive,positive	neutral,positive
13238	neutral,negative	negative,negative	neutral,negative
13239	positive,positive	neutral,neutral	neutral,neutral
13240	negative,positive	positive,neutral	neutral,neutral
13241	neutral,positive	neutral,neutral	neutral,neutral
13242	neutral,positive	positive,positive	neutral,neutral
13243	neutral,neutral	negative,negative	negative,neutral
13244	neutral,positive	positive,positive	neutral,positive
13245	neutral,positive	negative,positive	neutral,negative
13246	neutral,neutral	positive,positive	positive,positive
13247	positive,positive	neutral,negative	positive,negative
13248	positive,positive	positive,positive	positive,positive
13249	positive,positive	positive,positive	neutral,neutral
13250	positive,positive	positive,positive	positive,positive
13251	neutral,neutral	positive,positive	positive,positive
13252	negative,neutral	neutral,neutral	neutral,neutral
13253	negative,neutral	negative,neutral	neutral,neutral
13254	neutral,positive	neutral,neutral	neutral,neutral
13255	neutral,neutral	neutral,positive	neutral,positive
13256	positive,positive	positive,positive	neutral,neutral
13257	neutral,neutral	positive,negative	neutral,neutral
13258	neutral,negative	positive,neutral	positive,positive
13260	positive,positive	positive,negative	positive,neutral
13261	positive,positive	neutral,neutral	negative,neutral
13262	positive,positive	positive,positive	positive,neutral
13263	neutral,neutral	neutral,positive	negative,negative
13264	positive,negative	neutral,negative	positive,negative
13265	neutral,negative	positive,positive	neutral,positive
13266	neutral,neutral	positive,positive	neutral,neutral
13267	neutral,neutral	neutral,neutral	positive,positive
13268	positive,neutral	positive,positive	positive,positive
13269	negative,negative	neutral,neutral	neutral,neutral
13270	neutral,neutral	positive,positive	neutral,positive
13271	neutral,positive	neutral,neutral	positive,positive
13272	neutral,neutral	neutral,neutral	neutral,neutral
13273	positive,positive	neutral,neutral	neutral,neutral
13274	positive,negative	positive,neutral	negative,negative
13275	positive,positive	neutral,neutral	neutral,neutral
13276	neutral,neutral	positive,positive	neutral,neutral
13277	neutral,neutral	positive,positive	neutral,positive
13279	positive,neutral	neutral,negative	neutral,neutral
13280	positive,neutral	positive,positive	positive,positive
13281	neutral,neutral	positive,positive	neutral,neutral
13282	neutral,neutral	neutral,positive	neutral,positive
13283	positive,positive	neutral,neutral	positive,positive
13284	positive,positive	neutral,neutral	positive,positive
13285	neutral,neutral	positive,positive	neutral,neutral
13286	negative,negative	positive,positive	positive,positive
13287	neutral,positive	neutral,neutral	neutral,neutral
13288	neutral,neutral	neutral,positive	neutral,neutral
13289	neutral,neutral	positive,positive	neutral,positive
13290	positive,positive	positive,positive	positive,positive
13291	neutral,neutral	neutral,neutral	negative,negative
13292	negative,negative	positive,neutral	negative,negative
13293	neutral,neutral	positive,positive	positive,positive
13294	positive,positive	positive,positive	positive,positive
13295	positive,positive	positive,positive	neutral,positive
13296	neutral,neutral	neutral,negative	neutral,positive
13297	positive,positive	neutral,positive	positive,neutral
13298	neutral,positive	neutral,neutral	neutral,neutral
13299	positive,positive	negative,neutral	neutral,positive
13300	positive,positive	positive,positive	positive,neutral
13301	positive,positive	positive,positive	positive,neutral
13302	neutral,neutral	neutral,neutral	neutral,neutral
13303	negative,positive	positive,positive	positive,positive
13304	positive,positive	positive,neutral	positive,positive
13305	neutral,negative	neutral,neutral	positive,neutral
13306	positive,positive	negative,negative	neutral,neutral
13307	positive,positive	positive,positive	positive,positive
13308	positive,neutral	neutral,positive	positive,neutral
13309	positive,positive	neutral,positive	positive,positive
13310	neutral,positive	positive,neutral	positive,positive
13311	positive,positive	neutral,neutral	positive,positive
13312	positive,positive	neutral,neutral	neutral,neutral
13313	neutral,negative	neutral,neutral	positive,positive
13314	negative,neutral	negative,neutral	negative,neutral
13315	neutral,positive	neutral,positive	neutral,neutral
13316	neutral,positive	positive,neutral	neutral,neutral
13317	positive,neutral	positive,neutral	positive,positive
13318	positive,positive	positive,positive	negative,negative
13319	neutral,positive	neutral,neutral	neutral,neutral
13320	positive,negative	neutral,neutral	negative,negative
13321	positive,positive	positive,positive	positive,positive
13322	neutral,neutral	neutral,neutral	neutral,neutral
13323	positive,positive	positive,positive	positive,positive
13326	positive,positive	positive,positive	neutral,neutral
13327	positive,positive	neutral,neutral	positive,positive
13328	neutral,negative	positive,positive	neutral,neutral
13330	positive,negative	positive,negative	neutral,neutral
13331	positive,positive	positive,positive	positive,neutral
13332	neutral,neutral	negative,negative	neutral,neutral
13333	neutral,negative	neutral,neutral	neutral,negative
13334	positive,positive	neutral,neutral	neutral,positive
13335	positive,positive	positive,positive	neutral,neutral
13336	neutral,positive	positive,positive	positive,positive
13337	negative,negative	positive,negative	positive,positive
13338	positive,neutral	neutral,neutral	positive,positive
13339	neutral,neutral	positive,neutral	neutral,neutral
13340	neutral,negative	neutral,neutral	neutral,negative
13341	positive,positive	neutral,positive	neutral,negative
13342	neutral,neutral	positive,positive	negative,negative
13343	positive,positive	neutral,positive	neutral,neutral
13344	positive,positive	neutral,neutral	positive,positive
13345	positive,positive	neutral,positive	neutral,positive
13346	positive,neutral	positive,neutral	neutral,neutral
13347	positive,positive	neutral,neutral	positive,positive
13348	neutral,positive	neutral,negative	positive,negative
13349	positive,positive	positive,positive	positive,positive
13350	neutral,positive	neutral,positive	positive,positive
13351	positive,positive	positive,positive	positive,positive
13352	positive,positive	positive,positive	neutral,neutral
13353	positive,negative	positive,positive	neutral,positive
13354	positive,positive	positive,positive	positive,positive
13355	positive,positive	positive,positive	positive,positive
13356	neutral,negative	neutral,negative	neutral,negative
13357	positive,positive	positive,positive	positive,positive
13358	neutral,positive	neutral,positive	positive,positive
13359	positive,positive	neutral,neutral	positive,positive
13360	positive,positive	positive,positive	positive,positive
13361	positive,positive	positive,positive	positive,positive
13362	neutral,positive	positive,positive	neutral,positive
13363	neutral,positive	neutral,neutral	neutral,neutral
13364	neutral,neutral	neutral,neutral	neutral,neutral
13365	negative,positive	neutral,neutral	neutral,positive
13366	positive,positive	positive,positive	positive,neutral
13367	positive,positive	positive,positive	neutral,neutral
13368	positive,positive	positive,positive	positive,positive
13369	neutral,positive	positive,negative	neutral,neutral
13370	neutral,negative	positive,neutral	neutral,positive
13371	positive,positive	neutral,neutral	positive,positive
13372	positive,positive	neutral,neutral	neutral,neutral
13373	neutral,negative	neutral,neutral	neutral,negative
13374	neutral,positive	neutral,neutral	neutral,positive
13375	positive,positive	positive,positive	neutral,neutral
13376	positive,negative	negative,neutral	negative,negative
13377	positive,positive	positive,neutral	positive,neutral
13378	positive,neutral	positive,positive	positive,neutral
